out	species	is_representative	representative_out	ani_to_representative	reuse_eligible
Alternaria_gaisen_D7	Alternaria gaisen	False	Alternaria_gaisen_FERA_650	99.23	True
Alternaria_gaisen_D8	Alternaria gaisen	False	Alternaria_gaisen_FERA_650	99.32	True
Alternaria_gaisen_D9	Alternaria gaisen	False	Alternaria_gaisen_FERA_650	99.32	True
Alternaria_gaisen_FERA_650	Alternaria gaisen	True	Alternaria_gaisen_FERA_650	100.0	False
Alternaria_gaisen_H14	Alternaria gaisen	False	Alternaria_gaisen_FERA_650	99.32	True
Alternaria_gaisen_H16	Alternaria gaisen	False	Alternaria_gaisen_FERA_650	99.32	True
Alternaria_gaisen_H7	Alternaria gaisen	False	Alternaria_gaisen_FERA_650	99.32	True
Alternaria_gaisen_H8	Alternaria gaisen	False	Alternaria_gaisen_FERA_650	99.28	True
Alternaria_gaisen_H9	Alternaria gaisen	False	Alternaria_gaisen_FERA_650	99.32	True
Alternaria_gaisen_X10	Alternaria gaisen	False	Alternaria_gaisen_FERA_650	99.27	True
Alternaria_gaisen_X13	Alternaria gaisen	False	Alternaria_gaisen_FERA_650	99.32	True
Alternaria_gaisen_X14	Alternaria gaisen	False	Alternaria_gaisen_FERA_650	99.28	True
Alternaria_gaisen_X2	Alternaria gaisen	False	Alternaria_gaisen_FERA_650	99.32	True
Alternaria_gaisen_X3	Alternaria gaisen	False	Alternaria_gaisen_FERA_650	99.28	True
Alternaria_gaisen_X5	Alternaria gaisen	False	Alternaria_gaisen_FERA_650	99.28	True
Alternaria_metachromatica_BMP_0045	Alternaria metachromatica	True	Alternaria_metachromatica_BMP_0045	100.0	False
Alternaria_metachromatica_DAOMC238798	Alternaria metachromatica	False	Alternaria_metachromatica_BMP_0045	99.99	True
Alternaria_postmessia_AEH-0273	Alternaria postmessia	False	Alternaria_postmessia_AEH-2436	98.26	False
Alternaria_postmessia_AEH-2364B	Alternaria postmessia	False	Alternaria_postmessia_AEH-2436	98.46	False
Alternaria_postmessia_AEH-2365	Alternaria postmessia	False	Alternaria_postmessia_AEH-2436	98.47	False
Alternaria_postmessia_AEH-2436	Alternaria postmessia	True	Alternaria_postmessia_AEH-2436	100.0	False
Alternaria_postmessia_AEH-2438	Alternaria postmessia	False	Alternaria_postmessia_AEH-2436	98.28	False
Alternaria_postmessia_BMP_2775	Alternaria postmessia	False	Alternaria_postmessia_AEH-2436	98.3	False
Alternaria_rosae_BMP_2777	Alternaria rosae	True	Alternaria_rosae_BMP_2777	100.0	False
Alternaria_rosae_MPI-PUGE-AT-0040	Alternaria rosae	False	Alternaria_rosae_BMP_2777	97.59	False
Alternaria_solani_HWC-168-2012p	Alternaria solani	False	Alternaria_solani_TCD_19-153-3	99.77	True
Alternaria_solani_NL03003	Alternaria solani	False	Alternaria_solani_TCD_19-153-3	99.8	True
Alternaria_solani_TA-0410	Alternaria solani	False	Alternaria_solani_TCD_19-153-3	100.0	True
Alternaria_solani_TCD_19-153-3	Alternaria solani	True	Alternaria_solani_TCD_19-153-3	100.0	False
Alternaria_tenuissima_ANJ	Alternaria tenuissima	False	Alternaria_tenuissima_FERA_1166	98.19	False
Alternaria_tenuissima_FERA_1082	Alternaria tenuissima	False	Alternaria_tenuissima_FERA_1166	98.31	False
Alternaria_tenuissima_FERA_1164	Alternaria tenuissima	False	Alternaria_tenuissima_FERA_1166	98.73	False
Alternaria_tenuissima_FERA_1166	Alternaria tenuissima	True	Alternaria_tenuissima_FERA_1166	100.0	False
Alternaria_tenuissima_FERA_24350	Alternaria tenuissima	False	Alternaria_tenuissima_FERA_1166	98.33	False
Alternaria_tenuissima_FERA_635	Alternaria tenuissima	False	Alternaria_tenuissima_FERA_1166	98.92	False
Alternaria_tenuissima_FERA_648	Alternaria tenuissima	False	Alternaria_tenuissima_FERA_1166	98.42	False
Alternaria_tenuissima_FERA_743	Alternaria tenuissima	False	Alternaria_tenuissima_FERA_1166	98.9	False
Alternaria_tenuissima_JgmB_36-2	Alternaria tenuissima	False	Alternaria_tenuissima_FERA_1166	98.26	False
Alternaria_triticimaculans_BMP_0046	Alternaria triticimaculans	True	Alternaria_triticimaculans_BMP_0046	100.0	False
Alternaria_triticimaculans_DAOMC238806	Alternaria triticimaculans	False	Alternaria_triticimaculans_BMP_0046	99.99	True
Alternaria_triticina_CBS_763.84	Alternaria triticina	True	Alternaria_triticina_CBS_763.84	100.0	False
Alternaria_triticina_DAOMC238612	Alternaria triticina	False	Alternaria_triticina_CBS_763.84	100.0	True
Amanita_muscaria_2016PMI152	Amanita muscaria	True	Amanita_muscaria_2016PMI152	100.0	False
Amanita_muscaria_Koide_BX008	Amanita muscaria	False	Amanita_muscaria_2016PMI152	96.53	False
Amanita_phalloides	Amanita phalloides	True	Amanita_phalloides	100.0	False
Amanita_phalloides_Alameda01	Amanita phalloides	False	Amanita_phalloides	98.92	False
Amanita_rubescens	Amanita rubescens	True	Amanita_rubescens	100.0	False
Amanita_rubescens_Prilba	Amanita rubescens	False	Amanita_rubescens	97.75	False
Ambrosiella_cleistominuta_Amcle1	Ambrosiella cleistominuta	True	Ambrosiella_cleistominuta_Amcle1	100.0	False
Ambrosiella_cleistominuta_CBS_141682	Ambrosiella cleistominuta	False	Ambrosiella_cleistominuta_Amcle1	99.99	True
Ambrosiella_roeperi_2021000006	Ambrosiella roeperi	False	Ambrosiella_roeperi_Amroe1	99.09	True
Ambrosiella_roeperi_Amroe1	Ambrosiella roeperi	True	Ambrosiella_roeperi_Amroe1	100.0	False
Ambrosiozyma_kashinagicola_JCM_15019	Ambrosiozyma kashinagicola	True	Ambrosiozyma_kashinagicola_JCM_15019	100.0	False
Ambrosiozyma_kashinagicola_NRRL_Y-63631	Ambrosiozyma kashinagicola	False	Ambrosiozyma_kashinagicola_JCM_15019	99.99	True
Ambrosiozyma_monospora_JCM_7599	Ambrosiozyma monospora	True	Ambrosiozyma_monospora_JCM_7599	100.0	False
Ambrosiozyma_monospora_NBRC_10751	Ambrosiozyma monospora	False	Ambrosiozyma_monospora_JCM_7599	99.87	True
Ambrosiozyma_monospora_NBRC_1965	Ambrosiozyma monospora	False	Ambrosiozyma_monospora_JCM_7599	89.24	False
Ambrosiozyma_monospora_NRRL_Y-1484	Ambrosiozyma monospora	False	Ambrosiozyma_monospora_JCM_7599	99.43	True
Amoeboaphelidium_protococcarum_FD95	Amoeboaphelidium protococcarum	False	Amoeboaphelidium_protococcarum_X5	94.85	False
Amoeboaphelidium_protococcarum_X5	Amoeboaphelidium protococcarum	True	Amoeboaphelidium_protococcarum_X5	100.0	False
Amorphotheca_resinae_ATCC_22711	Amorphotheca resinae	False	Amorphotheca_resinae_KUC3009	98.6	False
Amorphotheca_resinae_KUC3009	Amorphotheca resinae	True	Amorphotheca_resinae_KUC3009	100.0	False
Amorphotheca_resinae_ZN1	Amorphotheca resinae	False	Amorphotheca_resinae_KUC3009	98.43	False
Ampelomyces_quisqualis_BRIP_72107	Ampelomyces quisqualis	True	Ampelomyces_quisqualis_BRIP_72107	100.0	False
Ampelomyces_quisqualis_HMLAC05119	Ampelomyces quisqualis	False	Ampelomyces_quisqualis_BRIP_72107	91.18	False
Amphichorda_felina_45539	Amphichorda felina	True	Amphichorda_felina_45539	100.0	False
Amphichorda_felina_DSM_4678	Amphichorda felina	False	Amphichorda_felina_45539	94.39	False
Amphichorda_felina_MB116173	Amphichorda felina	False	Amphichorda_felina_45539	94.27	False
Amphichorda_felina_SYSU-MS7908	Amphichorda felina	False	Amphichorda_felina_45539	90.36	False
Annulohypoxylon_stygium_FL0470	Annulohypoxylon stygium	False	Annulohypoxylon_stygium_TJAS01	99.62	True
Annulohypoxylon_stygium_Jinjiling	Annulohypoxylon stygium	False	Annulohypoxylon_stygium_TJAS01	99.97	True
Annulohypoxylon_stygium_MG137	Annulohypoxylon stygium	False	Annulohypoxylon_stygium_TJAS01	99.97	True
Annulohypoxylon_stygium_TJAS01	Annulohypoxylon stygium	True	Annulohypoxylon_stygium_TJAS01	100.0	False
Annulohypoxylon_stygium_YNAS01	Annulohypoxylon stygium	False	Annulohypoxylon_stygium_TJAS01	99.83	True
Annulohypoxylon_stygium_fugus	Annulohypoxylon stygium	False	Annulohypoxylon_stygium_TJAS01	99.97	True
Annulohypoxylon_truncatum_CBS_140777	Annulohypoxylon truncatum	True	Annulohypoxylon_truncatum_CBS_140777	100.0	False
Annulohypoxylon_truncatum_CBS_140778	Annulohypoxylon truncatum	False	Annulohypoxylon_truncatum_CBS_140777	97.61	False
Aphanoascus_verrucosus_AV1	Aphanoascus verrucosus	True	Aphanoascus_verrucosus_AV1	100.0	False
Aphanoascus_verrucosus_AV4	Aphanoascus verrucosus	False	Aphanoascus_verrucosus_AV1	100.0	True
Aphanoascus_verrucosus_AV5	Aphanoascus verrucosus	False	Aphanoascus_verrucosus_AV1	100.0	True
Aphanoascus_verrucosus_AV6	Aphanoascus verrucosus	False	Aphanoascus_verrucosus_AV1	100.0	True
Aphanoascus_verrucosus_AV7	Aphanoascus verrucosus	False	Aphanoascus_verrucosus_AV1	100.0	True
Aphanoascus_verrucosus_AV8	Aphanoascus verrucosus	False	Aphanoascus_verrucosus_AV1	100.0	True
Aphanoascus_verrucosus_AV9	Aphanoascus verrucosus	False	Aphanoascus_verrucosus_AV1	100.0	True
Aphanoascus_verrucosus_IHEM_4434	Aphanoascus verrucosus	False	Aphanoascus_verrucosus_AV1	99.08	True
Apiospora_arundinis_AAU_773	Apiospora arundinis	False	Apiospora_arundinis_CBS_124788	98.32	False
Apiospora_arundinis_CBS_124788	Apiospora arundinis	True	Apiospora_arundinis_CBS_124788	100.0	False
Apiospora_arundinis_CBS_45092	Apiospora arundinis	False	Apiospora_arundinis_CBS_124788	98.22	False
Apiospora_arundinis_IBT_11852	Apiospora arundinis	False	Apiospora_arundinis_CBS_124788	98.35	False
Apiospora_arundinis_IDT_41787	Apiospora arundinis	False	Apiospora_arundinis_CBS_124788	98.28	False
Apiospora_kogelbergensis_CBS_113332	Apiospora kogelbergensis	True	Apiospora_kogelbergensis_CBS_113332	100.0	False
Apiospora_kogelbergensis_CBS_117206	Apiospora kogelbergensis	False	Apiospora_kogelbergensis_CBS_113332	98.92	False
Apiospora_malaysiana	Apiospora malaysiana	False	Apiospora_malaysiana_STlab-iicb	100.0	True
Apiospora_malaysiana_STlab-iicb	Apiospora malaysiana	True	Apiospora_malaysiana_STlab-iicb	100.0	False
Apiospora_marii_CBS_20057	Apiospora marii	False	Apiospora_marii_CBS_49790	99.23	True
Apiospora_marii_CBS_49790	Apiospora marii	True	Apiospora_marii_CBS_49790	100.0	False
Apiospora_rasikravindrae_AQZ-20	Apiospora rasikravindrae	True	Apiospora_rasikravindrae_AQZ-20	100.0	False
Apiospora_rasikravindrae_CBS_33761	Apiospora rasikravindrae	False	Apiospora_rasikravindrae_AQZ-20	96.33	False
Apiospora_saccharicola_CBS_33486	Apiospora saccharicola	True	Apiospora_saccharicola_CBS_33486	100.0	False
Apiospora_saccharicola_CBS_83171	Apiospora saccharicola	False	Apiospora_saccharicola_CBS_33486	99.28	True
Apiospora_saccharicola_KUC21221	Apiospora saccharicola	False	Apiospora_saccharicola_CBS_33486	96.33	False
Apiotrichum_brassicae_JCM_1599	Apiotrichum brassicae	True	Apiotrichum_brassicae_JCM_1599	100.0	False
Apiotrichum_brassicae_M2204	Apiotrichum brassicae	False	Apiotrichum_brassicae_JCM_1599	99.97	True
Apiotrichum_loubieri_L102	Apiotrichum loubieri	True	Apiotrichum_loubieri_L102	100.0	False
Apiotrichum_loubieri_L110	Apiotrichum loubieri	False	Apiotrichum_loubieri_L102	100.0	True
Apiotrichum_loubieri_MFZ-16	Apiotrichum loubieri	False	Apiotrichum_loubieri_L102	100.0	True
Apiotrichum_mycotoxinovorans_CICC_1454	Apiotrichum mycotoxinovorans	True	Apiotrichum_mycotoxinovorans_CICC_1454	100.0	False
Apiotrichum_mycotoxinovorans_GMU1709	Apiotrichum mycotoxinovorans	False	Apiotrichum_mycotoxinovorans_CICC_1454	99.28	True
Apiotrichum_porosum_DSM_27194	Apiotrichum porosum	False	Apiotrichum_porosum_JCM_1458	98.14	False
Apiotrichum_porosum_JCM_1458	Apiotrichum porosum	True	Apiotrichum_porosum_JCM_1458	100.0	False
Apiotrichum_veenhuisii_GXMU_YL	Apiotrichum veenhuisii	False	Apiotrichum_veenhuisii_JCM_10691	85.22	False
Apiotrichum_veenhuisii_JCM_10691	Apiotrichum veenhuisii	True	Apiotrichum_veenhuisii_JCM_10691	100.0	False
Aplosporella_prunicola_Aplpr1	Aplosporella prunicola	False	Aplosporella_prunicola_CBS_121167	99.99	True
Aplosporella_prunicola_CBS_121167	Aplosporella prunicola	True	Aplosporella_prunicola_CBS_121167	100.0	False
Arcopilus_aureus_Aa_YT12	Arcopilus aureus	True	Arcopilus_aureus_Aa_YT12	100.0	False
Arcopilus_aureus_MB-11	Arcopilus aureus	False	Arcopilus_aureus_Aa_YT12	98.97	False
Armillaria_borealis_AB13-TR4-IP16	Armillaria borealis	False	Armillaria_borealis_FPL87.14	98.73	False
Armillaria_borealis_FPL87.14	Armillaria borealis	True	Armillaria_borealis_FPL87.14	100.0	False
Armillaria_gallica_012m	Armillaria gallica	True	Armillaria_gallica_012m	100.0	False
Armillaria_gallica_Ar21-2	Armillaria gallica	False	Armillaria_gallica_012m	94.12	False
Armillaria_gallica_Jzi34	Armillaria gallica	False	Armillaria_gallica_012m	98.84	False
Armillaria_gallica_M3	Armillaria gallica	False	Armillaria_gallica_012m	98.76	False
Armillaria_gallica_NIFoS_2319	Armillaria gallica	False	Armillaria_gallica_012m	93.32	False
Armillaria_ostoyae	Armillaria ostoyae	True	Armillaria_ostoyae	100.0	False
Armillaria_ostoyae_C18-9	Armillaria ostoyae	False	Armillaria_ostoyae	97.06	False
Armillaria_solidipes_28-4	Armillaria solidipes	False	Armillaria_solidipes_ID001	95.83	False
Armillaria_solidipes_GN1	Armillaria solidipes	False	Armillaria_solidipes_ID001	95.76	False
Armillaria_solidipes_ID001	Armillaria solidipes	True	Armillaria_solidipes_ID001	100.0	False
Arthrobotrys_conoides_AC_XJ	Arthrobotrys conoides	False	Arthrobotrys_conoides_SQ1115	99.55	True
Arthrobotrys_conoides_SQ1115	Arthrobotrys conoides	True	Arthrobotrys_conoides_SQ1115	100.0	False
Arthrobotrys_conoides_TWF506	Arthrobotrys conoides	False	Arthrobotrys_conoides_SQ1115	96.66	False
Arthrobotrys_flagrans_CBS_565.50	Arthrobotrys flagrans	False	Arthrobotrys_flagrans_CBS_H-5679	99.71	True
Arthrobotrys_flagrans_CBS_H-5679	Arthrobotrys flagrans	True	Arthrobotrys_flagrans_CBS_H-5679	100.0	False
Arthrobotrys_flagrans_CIM1	Arthrobotrys flagrans	False	Arthrobotrys_flagrans_CBS_H-5679	99.62	True
Arthrobotrys_flagrans_RPAN-10	Arthrobotrys flagrans	False	Arthrobotrys_flagrans_CBS_H-5679	99.71	True
Arthrobotrys_musiformis_CGMCC_3.6778	Arthrobotrys musiformis	False	Arthrobotrys_musiformis_TWF481	87.56	False
Arthrobotrys_musiformis_TWF481	Arthrobotrys musiformis	True	Arthrobotrys_musiformis_TWF481	100.0	False
Arthrobotrys_musiformis_YMF1.03754	Arthrobotrys musiformis	False	Arthrobotrys_musiformis_TWF481	99.36	True
Arthrobotrys_musiformis_YMF1.07173	Arthrobotrys musiformis	False	Arthrobotrys_musiformis_TWF481	99.39	True
Arthroderma_uncinatum_CBS_119779	Arthroderma uncinatum	False	Arthroderma_uncinatum_T10	100.0	True
Arthroderma_uncinatum_T10	Arthroderma uncinatum	True	Arthroderma_uncinatum_T10	100.0	False
Arthromyces_matolae_D32	Arthromyces matolae	True	Arthromyces_matolae_D32	100.0	False
Arthromyces_matolae_D50	Arthromyces matolae	False	Arthromyces_matolae_D32	97.97	False
Arxiozyma_bovina_CBS_16326	Arxiozyma bovina	True	Arxiozyma_bovina_CBS_16326	100.0	False
Arxiozyma_bovina_NRRL_Y-7283	Arxiozyma bovina	False	Arxiozyma_bovina_CBS_16326	99.25	True
Arxiozyma_heterogenica_NRRL_Y-27499	Arxiozyma heterogenica	False	Arxiozyma_heterogenica_weizmannii	99.85	True
Arxiozyma_heterogenica_Y27499	Arxiozyma heterogenica	False	Arxiozyma_heterogenica_weizmannii	99.78	True
Arxiozyma_heterogenica_weizmannii	Arxiozyma heterogenica	True	Arxiozyma_heterogenica_weizmannii	100.0	False
Arxiozyma_pintolopesii	Arxiozyma pintolopesii	False	Arxiozyma_pintolopesii_ID1LA	99.45	True
Arxiozyma_pintolopesii_C89-2	Arxiozyma pintolopesii	False	Arxiozyma_pintolopesii_ID1LA	99.93	True
Arxiozyma_pintolopesii_ID1LA	Arxiozyma pintolopesii	True	Arxiozyma_pintolopesii_ID1LA	100.0	False
Arxiozyma_pintolopesii_IDNYC	Arxiozyma pintolopesii	False	Arxiozyma_pintolopesii_ID1LA	99.78	True
Arxiozyma_pintolopesii_NRRL_Y-27500	Arxiozyma pintolopesii	False	Arxiozyma_pintolopesii_ID1LA	98.22	False
Arxiozyma_pintolopesii_QC1	Arxiozyma pintolopesii	False	Arxiozyma_pintolopesii_ID1LA	99.78	True
Arxiozyma_pintolopesii_RIGP	Arxiozyma pintolopesii	False	Arxiozyma_pintolopesii_ID1LA	98.39	False
Arxiozyma_pintolopesii_RIM	Arxiozyma pintolopesii	False	Arxiozyma_pintolopesii_ID1LA	99.77	True
Arxiozyma_pintolopesii_W26G	Arxiozyma pintolopesii	False	Arxiozyma_pintolopesii_ID1LA	99.77	True
Arxiozyma_slooffiae_ABBL	Arxiozyma slooffiae	True	Arxiozyma_slooffiae_ABBL	100.0	False
Arxiozyma_slooffiae_NRRL_Y-4349	Arxiozyma slooffiae	False	Arxiozyma_slooffiae_ABBL	97.99	False
Arxiozyma_telluris_NRRL_Y-4302	Arxiozyma telluris	False	Arxiozyma_telluris_UCD400	99.06	True
Arxiozyma_telluris_UCD400	Arxiozyma telluris	True	Arxiozyma_telluris_UCD400	100.0	False
Ascochyta_fabae_206-15	Ascochyta fabae	False	Ascochyta_fabae_247-15	99.6	True
Ascochyta_fabae_247-15	Ascochyta fabae	True	Ascochyta_fabae_247-15	100.0	False
Ascochyta_fabae_FT15036	Ascochyta fabae	False	Ascochyta_fabae_247-15	99.62	True
Ascochyta_koolunga_BAL-14-264	Ascochyta koolunga	False	Ascochyta_koolunga_RBW-11-154	99.67	True
Ascochyta_koolunga_CND-11-149	Ascochyta koolunga	False	Ascochyta_koolunga_RBW-11-154	99.75	True
Ascochyta_koolunga_GRP-15-464	Ascochyta koolunga	False	Ascochyta_koolunga_RBW-11-154	99.8	True
Ascochyta_koolunga_GRP-17-199	Ascochyta koolunga	False	Ascochyta_koolunga_RBW-11-154	99.67	True
Ascochyta_koolunga_KIN-16-703	Ascochyta koolunga	False	Ascochyta_koolunga_RBW-11-154	99.67	True
Ascochyta_koolunga_PIN-15-415	Ascochyta koolunga	False	Ascochyta_koolunga_RBW-11-154	99.74	True
Ascochyta_koolunga_RBW-11-154	Ascochyta koolunga	True	Ascochyta_koolunga_RBW-11-154	100.0	False
Ascochyta_lentis	Ascochyta lentis	False	Ascochyta_lentis_Kewell_delta_avrAl1	99.97	True
Ascochyta_lentis_Al4	Ascochyta lentis	False	Ascochyta_lentis_Kewell_delta_avrAl1	99.97	True
Ascochyta_lentis_F16132	Ascochyta lentis	False	Ascochyta_lentis_Kewell_delta_avrAl1	99.83	True
Ascochyta_lentis_F16293-3	Ascochyta lentis	False	Ascochyta_lentis_Kewell_delta_avrAl1	99.83	True
Ascochyta_lentis_FT16116	Ascochyta lentis	False	Ascochyta_lentis_Kewell_delta_avrAl1	99.83	True
Ascochyta_lentis_JD202.22	Ascochyta lentis	False	Ascochyta_lentis_Kewell_delta_avrAl1	99.95	True
Ascochyta_lentis_JD202.9	Ascochyta lentis	False	Ascochyta_lentis_Kewell_delta_avrAl1	99.97	True
Ascochyta_lentis_JD202.ect	Ascochyta lentis	False	Ascochyta_lentis_Kewell_delta_avrAl1	99.97	True
Ascochyta_lentis_Kewell	Ascochyta lentis	False	Ascochyta_lentis_Kewell_delta_avrAl1	99.97	True
Ascochyta_lentis_Kewell_delta_avrAl1	Ascochyta lentis	True	Ascochyta_lentis_Kewell_delta_avrAl1	100.0	False
Ascochyta_lentis_P9424	Ascochyta lentis	False	Ascochyta_lentis_Kewell_delta_avrAl1	99.72	True
Ascochyta_lentis_P9424_delta_AvrAl1	Ascochyta lentis	False	Ascochyta_lentis_Kewell_delta_avrAl1	99.68	True
Ascochyta_pisi_CBS_122785	Ascochyta pisi	False	Ascochyta_pisi_HNA23	99.67	True
Ascochyta_pisi_HNA23	Ascochyta pisi	True	Ascochyta_pisi_HNA23	100.0	False
Ascochyta_rabiei	Ascochyta rabiei	True	Ascochyta_rabiei	100.0	False
Ascochyta_rabiei_15CUR002	Ascochyta rabiei	False	Ascochyta_rabiei	99.99	True
Ascochyta_rabiei_15CUR003	Ascochyta rabiei	False	Ascochyta_rabiei	99.97	True
Ascochyta_rabiei_15CUR005	Ascochyta rabiei	False	Ascochyta_rabiei	99.98	True
Ascochyta_rabiei_16CUR017	Ascochyta rabiei	False	Ascochyta_rabiei	99.97	True
Ascochyta_rabiei_16CUR018	Ascochyta rabiei	False	Ascochyta_rabiei	99.98	True
Ascochyta_rabiei_ArDII	Ascochyta rabiei	False	Ascochyta_rabiei	99.87	True
Ascochyta_rabiei_FT13092-2	Ascochyta rabiei	False	Ascochyta_rabiei	99.99	True
Ascochyta_rabiei_FT17076-2	Ascochyta rabiei	False	Ascochyta_rabiei	99.99	True
Ascochyta_rabiei_FT17191-1	Ascochyta rabiei	False	Ascochyta_rabiei	99.99	True
Ascochyta_rabiei_Me14	Ascochyta rabiei	False	Ascochyta_rabiei	99.99	True
Ascochyta_rabiei_TR6408	Ascochyta rabiei	False	Ascochyta_rabiei	100.0	True
Ascochyta_rabiei_TR6417	Ascochyta rabiei	False	Ascochyta_rabiei	99.97	True
