query_asmid	query_species_in	rank	ref_asmid	ref_species	ref_genus	ref_family	ref_order	ref_class	ref_subclass	ref_phylum	ref_subphylum	ani_pct	mash_pval	shared_hashes	significant
GCA_985568115.1_idDelPlat4.microsporidian_1.1	Amblyosporidae sp. gmOTU2 SAN22000475	4	GCA_984766085.1_idDelPlat3.microsporidian_1.1_alternate_haplotypes	Amblyosporidae sp. gmOTU2 SAN22000470		Amblyosporidae				Microsporidia		97.7723	0	4560/10000	True
GCA_985568115.1_idDelPlat4.microsporidian_1.1	Amblyosporidae sp. gmOTU2 SAN22000475	5	GCA_027248525.1_ASM2724852v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		70.4019	5.43537e-24	10/10000	True
GCA_985568115.1_idDelPlat4.microsporidian_1.1	Amblyosporidae sp. gmOTU2 SAN22000475	6	GCA_027248625.1_ASM2724862v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		69.9006	3.40953e-21	9/10000	True
GCA_985568115.1_idDelPlat4.microsporidian_1.1	Amblyosporidae sp. gmOTU2 SAN22000475	7	GCA_027248765.1_ASM2724876v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		69.9006	2.65871e-21	9/10000	True
GCA_985568115.1_idDelPlat4.microsporidian_1.1	Amblyosporidae sp. gmOTU2 SAN22000475	8	GCA_027248925.1_ASM2724892v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		69.9006	2.32538e-21	9/10000	True
GCA_985568115.1_idDelPlat4.microsporidian_1.1	Amblyosporidae sp. gmOTU2 SAN22000475	9	GCA_027248345.1_ASM2724834v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		69.3402	1.44758e-18	8/10000	True
GCA_985568115.1_idDelPlat4.microsporidian_1.1	Amblyosporidae sp. gmOTU2 SAN22000475	10	GCA_027248385.1_ASM2724838v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		69.3402	1.48577e-18	8/10000	True
GCA_985809255.1_idLucSpea1.microsporidian_1.1	Amblyosporidae sp. gmOTU2 SAN22000477	1	GCA_985568205.1_idTanUsma1.microsporidian_1.1	Amblyosporidae sp. gmOTU2 SAN22000472		Amblyosporidae				Microsporidia		99.3745	0	7808/10000	True
GCA_985809255.1_idLucSpea1.microsporidian_1.1	Amblyosporidae sp. gmOTU2 SAN22000477	2	GCA_985568115.1_idDelPlat4.microsporidian_1.1	Amblyosporidae sp. gmOTU2 SAN22000475		Amblyosporidae				Microsporidia		99.3044	0	7607/10000	True
GCA_985809255.1_idLucSpea1.microsporidian_1.1	Amblyosporidae sp. gmOTU2 SAN22000477	3	GCA_985568025.1_idDelPlat5.microsporidian_1.1_alternate_haplotypes	Amblyosporidae sp. gmOTU2 SAN22000478		Amblyosporidae				Microsporidia		98.5539	0	5849/10000	True
GCA_985809255.1_idLucSpea1.microsporidian_1.1	Amblyosporidae sp. gmOTU2 SAN22000477	4	GCA_984766085.1_idDelPlat3.microsporidian_1.1_alternate_haplotypes	Amblyosporidae sp. gmOTU2 SAN22000470		Amblyosporidae				Microsporidia		97.8319	0	4644/10000	True
GCA_985809255.1_idLucSpea1.microsporidian_1.1	Amblyosporidae sp. gmOTU2 SAN22000477	5	GCA_985805875.1_idMegDoli1.microsporidian_1.1	Amblyosporidae sp. gmOTU1 NHMUK015059140		Amblyosporidae				Microsporidia		69.9006	6.14028e-21	9/10000	True
GCA_985809255.1_idLucSpea1.microsporidian_1.1	Amblyosporidae sp. gmOTU2 SAN22000477	6	GCA_027248525.1_ASM2724852v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		69.3402	2.85582e-18	8/10000	True
GCA_985809255.1_idLucSpea1.microsporidian_1.1	Amblyosporidae sp. gmOTU2 SAN22000477	7	GCA_027248625.1_ASM2724862v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		68.7048	1.22353e-15	7/10000	True
GCA_985809255.1_idLucSpea1.microsporidian_1.1	Amblyosporidae sp. gmOTU2 SAN22000477	8	GCA_027248765.1_ASM2724876v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		68.7048	9.82749e-16	7/10000	True
GCA_985809255.1_idLucSpea1.microsporidian_1.1	Amblyosporidae sp. gmOTU2 SAN22000477	9	GCA_027248925.1_ASM2724892v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		68.7048	8.73639e-16	7/10000	True
GCA_985809255.1_idLucSpea1.microsporidian_1.1	Amblyosporidae sp. gmOTU2 SAN22000477	10	GCA_027248345.1_ASM2724834v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		67.9713	3.53518e-13	6/10000	True
GCA_985568025.1_idDelPlat5.microsporidian_1.1_alternate_haplotypes	Amblyosporidae sp. gmOTU2 SAN22000478	1	GCA_985568205.1_idTanUsma1.microsporidian_1.1	Amblyosporidae sp. gmOTU2 SAN22000472		Amblyosporidae				Microsporidia		98.6206	0	5981/10000	True
GCA_985568025.1_idDelPlat5.microsporidian_1.1_alternate_haplotypes	Amblyosporidae sp. gmOTU2 SAN22000478	2	GCA_984766085.1_idDelPlat3.microsporidian_1.1_alternate_haplotypes	Amblyosporidae sp. gmOTU2 SAN22000470		Amblyosporidae				Microsporidia		98.6061	0	5952/10000	True
GCA_985568025.1_idDelPlat5.microsporidian_1.1_alternate_haplotypes	Amblyosporidae sp. gmOTU2 SAN22000478	3	GCA_985568115.1_idDelPlat4.microsporidian_1.1	Amblyosporidae sp. gmOTU2 SAN22000475		Amblyosporidae				Microsporidia		98.5900	0	5920/10000	True
GCA_985568025.1_idDelPlat5.microsporidian_1.1_alternate_haplotypes	Amblyosporidae sp. gmOTU2 SAN22000478	4	GCA_985809255.1_idLucSpea1.microsporidian_1.1	Amblyosporidae sp. gmOTU2 SAN22000477		Amblyosporidae				Microsporidia		98.5539	0	5849/10000	True
GCA_985568025.1_idDelPlat5.microsporidian_1.1_alternate_haplotypes	Amblyosporidae sp. gmOTU2 SAN22000478	5	GCA_985805875.1_idMegDoli1.microsporidian_1.1	Amblyosporidae sp. gmOTU1 NHMUK015059140		Amblyosporidae				Microsporidia		69.9006	2.60362e-22	9/10000	True
GCA_985568025.1_idDelPlat5.microsporidian_1.1_alternate_haplotypes	Amblyosporidae sp. gmOTU2 SAN22000478	6	GCA_027248525.1_ASM2724852v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		69.3402	1.62259e-19	8/10000	True
GCA_985568025.1_idDelPlat5.microsporidian_1.1_alternate_haplotypes	Amblyosporidae sp. gmOTU2 SAN22000478	7	GCA_027248625.1_ASM2724862v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		69.3402	1.99264e-19	8/10000	True
GCA_985568025.1_idDelPlat5.microsporidian_1.1_alternate_haplotypes	Amblyosporidae sp. gmOTU2 SAN22000478	8	GCA_027248765.1_ASM2724876v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		69.3402	1.67453e-19	8/10000	True
GCA_985568025.1_idDelPlat5.microsporidian_1.1_alternate_haplotypes	Amblyosporidae sp. gmOTU2 SAN22000478	9	GCA_027248345.1_ASM2724834v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		68.7048	9.46587e-17	7/10000	True
GCA_985568025.1_idDelPlat5.microsporidian_1.1_alternate_haplotypes	Amblyosporidae sp. gmOTU2 SAN22000478	10	GCA_027248385.1_ASM2724838v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		68.7048	9.63628e-17	7/10000	True
GCA_985568195.1_iiMysAzur1.microsporidian_1.1_alternate_haplotypes	Amblyosporidae sp. gmOTU8 NHMUK014451618	1	GCA_037055185.1_ASM3705518v1	Capillidium rhysosporum	Capillidium	Capillidiaceae	Entomophthorales	Entomophthoromycetes		Entomophthoromycota		73.6978	3.83018e-52	20/10000	True
GCA_985568195.1_iiMysAzur1.microsporidian_1.1_alternate_haplotypes	Amblyosporidae sp. gmOTU8 NHMUK014451618	2	GCA_027248545.1_ASM2724854v1	Piromyces sp.	Piromyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		72.9253	4.59152e-43	17/10000	True
GCA_985568195.1_iiMysAzur1.microsporidian_1.1_alternate_haplotypes	Amblyosporidae sp. gmOTU8 NHMUK014451618	3	GCA_027248725.1_ASM2724872v1	Piromyces sp.	Piromyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		72.9253	3.39616e-43	17/10000	True
GCA_985568195.1_iiMysAzur1.microsporidian_1.1_alternate_haplotypes	Amblyosporidae sp. gmOTU8 NHMUK014451618	4	GCA_027248865.1_ASM2724886v1	Piromyces sp.	Piromyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		72.9253	9.96239e-43	17/10000	True
GCA_985568195.1_iiMysAzur1.microsporidian_1.1_alternate_haplotypes	Amblyosporidae sp. gmOTU8 NHMUK014451618	5	GCA_002104945.1_Piromyces_sp._finnis_v3.0	Piromyces finnis	Piromyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		72.6371	4.65506e-40	16/10000	True
GCA_985568195.1_iiMysAzur1.microsporidian_1.1_alternate_haplotypes	Amblyosporidae sp. gmOTU8 NHMUK014451618	6	GCA_027248525.1_ASM2724852v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		72.6371	6.73423e-40	16/10000	True
GCA_985568195.1_iiMysAzur1.microsporidian_1.1_alternate_haplotypes	Amblyosporidae sp. gmOTU8 NHMUK014451618	7	GCA_027248605.1_ASM2724860v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		72.6371	1.99246e-40	16/10000	True
GCA_985568195.1_iiMysAzur1.microsporidian_1.1_alternate_haplotypes	Amblyosporidae sp. gmOTU8 NHMUK014451618	8	GCA_027248765.1_ASM2724876v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		72.6371	7.37329e-40	16/10000	True
GCA_985568195.1_iiMysAzur1.microsporidian_1.1_alternate_haplotypes	Amblyosporidae sp. gmOTU8 NHMUK014451618	9	GCA_027248825.1_ASM2724882v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		72.6371	1.1602e-39	16/10000	True
GCA_985568195.1_iiMysAzur1.microsporidian_1.1_alternate_haplotypes	Amblyosporidae sp. gmOTU8 NHMUK014451618	10	GCA_027248925.1_ASM2724892v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		72.6371	5.62739e-40	16/10000	True
GCA_985568005.1_idChiSpeb1.microsporidian_1.1	Amblyosporidae sp. gmOTU9 SAN22000474	1	GCA_027248705.1_ASM2724870v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		77.7536	2.9029e-127	47/10000	True
GCA_985568005.1_idChiSpeb1.microsporidian_1.1	Amblyosporidae sp. gmOTU9 SAN22000474	2	GCA_027248785.1_ASM2724878v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		77.7536	1.96918e-127	47/10000	True
GCA_985568005.1_idChiSpeb1.microsporidian_1.1	Amblyosporidae sp. gmOTU9 SAN22000474	3	GCA_050613775.1_Neocon1	Neocallimastix sp. constans	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		77.7536	4.71033e-125	47/10000	True
GCA_985568005.1_idChiSpeb1.microsporidian_1.1	Amblyosporidae sp. gmOTU9 SAN22000474	4	GCA_002104975.1_Neocallimastix_sp._G1_v1.0	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		77.6517	6.12021e-122	46/10000	True
GCA_985568005.1_idChiSpeb1.microsporidian_1.1	Amblyosporidae sp. gmOTU9 SAN22000474	5	GCA_027248525.1_ASM2724852v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		77.6517	2.04005e-125	46/10000	True
GCA_985568005.1_idChiSpeb1.microsporidian_1.1	Amblyosporidae sp. gmOTU9 SAN22000474	6	GCA_027248625.1_ASM2724862v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		77.6517	2.47099e-124	46/10000	True
GCA_985568005.1_idChiSpeb1.microsporidian_1.1	Amblyosporidae sp. gmOTU9 SAN22000474	7	GCA_027248345.1_ASM2724834v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		77.5475	4.55538e-121	45/10000	True
GCA_985568005.1_idChiSpeb1.microsporidian_1.1	Amblyosporidae sp. gmOTU9 SAN22000474	8	GCA_027248385.1_ASM2724838v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		77.5475	5.83318e-121	45/10000	True
GCA_985568005.1_idChiSpeb1.microsporidian_1.1	Amblyosporidae sp. gmOTU9 SAN22000474	9	GCA_027248425.1_ASM2724842v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		77.5475	1.80452e-123	45/10000	True
GCA_985568005.1_idChiSpeb1.microsporidian_1.1	Amblyosporidae sp. gmOTU9 SAN22000474	10	GCA_016946835.1_ASM1694683v1	Neocallimastix lanati	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		77.4410	8.62386e-116	44/10000	True
GCA_964257325.1_public_SRR14721982_metabat2_bin.3	Arthoniomycetes sp.	1	GCA_000222955.2_AciTa_1.0	Epichloe typhina	Epichloe	Clavicipitaceae	Hypocreales	Sordariomycetes		Ascomycota		68.7048	6.07838e-15	7/10000	True
GCA_964257325.1_public_SRR14721982_metabat2_bin.3	Arthoniomycetes sp.	2	GCA_023658565.1_ASM2365856v1	Epichloe typhina	Epichloe	Clavicipitaceae	Hypocreales	Sordariomycetes		Ascomycota		68.7048	6.41734e-15	7/10000	True
GCA_964257325.1_public_SRR14721982_metabat2_bin.3	Arthoniomycetes sp.	3	GCA_001008265.1_ASM100826v1	Epichloe sylvatica	Epichloe	Clavicipitaceae	Hypocreales	Sordariomycetes		Ascomycota		67.9713	5.18896e-13	6/10000	True
GCA_964257325.1_public_SRR14721982_metabat2_bin.3	Arthoniomycetes sp.	4	GCA_019096155.1_ASM1909615v1	Staphylotrichum longicolle	Staphylotrichum	Chaetomiaceae	Sordariales	Sordariomycetes		Ascomycota		67.9713	1.55694e-12	6/10000	True
GCA_964257325.1_public_SRR14721982_metabat2_bin.3	Arthoniomycetes sp.	5	GCA_023658615.1_ASM2365861v1	Epichloe typhina	Epichloe	Clavicipitaceae	Hypocreales	Sordariomycetes		Ascomycota		67.9713	1.95869e-12	6/10000	True
GCA_964257325.1_public_SRR14721982_metabat2_bin.3	Arthoniomycetes sp.	6	GCA_030389615.1_ASM3038961v1	Epichloe typhina	Epichloe	Clavicipitaceae	Hypocreales	Sordariomycetes		Ascomycota		67.9713	1.85017e-12	6/10000	True
GCA_964257325.1_public_SRR14721982_metabat2_bin.3	Arthoniomycetes sp.	7	GCA_040583525.1_KAS5486_v1	Alternaria sp. KAS5486	Alternaria	Pleosporaceae	Pleosporales	Dothideomycetes		Ascomycota		67.9713	1.36082e-12	6/10000	True
GCA_964257325.1_public_SRR14721982_metabat2_bin.3	Arthoniomycetes sp.	8	GCA_046866235.1_ASM4686623v1	Epichloe typhina	Epichloe	Clavicipitaceae	Hypocreales	Sordariomycetes		Ascomycota		67.9713	5.63625e-13	6/10000	True
GCA_964257325.1_public_SRR14721982_metabat2_bin.3	Arthoniomycetes sp.	9	GCA_052819355.1_ASM5281935v1	Epichloe sylvatica	Epichloe	Clavicipitaceae	Hypocreales	Sordariomycetes		Ascomycota		67.9713	5.62954e-13	6/10000	True
GCA_964257325.1_public_SRR14721982_metabat2_bin.3	Arthoniomycetes sp.	10	GCA_001043855.1_ASM104385v1	Epichloe uncinata	Epichloe	Clavicipitaceae	Hypocreales	Sordariomycetes		Ascomycota		67.1035	4.49554e-10	5/10000	True
GCA_049996255.1_ASM4999625v1	Arthoniomycetes sp. BF10	1	GCA_020631695.1_ASM2063169v1	Trichoderma cornu-damae	Trichoderma	Hypocreaceae	Hypocreales	Sordariomycetes		Ascomycota		69.3402	1.73265e-16	8/10000	True
GCA_049996255.1_ASM4999625v1	Arthoniomycetes sp. BF10	2	GCA_000604205.2_NAFR1	Neurospora africana	Neurospora	Sordariaceae	Sordariales	Sordariomycetes		Ascomycota		68.7048	2.49544e-14	7/10000	True
GCA_049996255.1_ASM4999625v1	Arthoniomycetes sp. BF10	3	GCA_001599055.1_JCM_6961_assembly_v001	Thielaviopsis ethacetica	Thielaviopsis	Ceratocystidaceae	Microascales	Sordariomycetes		Ascomycota		68.7048	1.34835e-14	7/10000	True
GCA_049996255.1_ASM4999625v1	Arthoniomycetes sp. BF10	4	GCA_002110485.1_ASM211048v1	Emergomyces orientalis	Emergomyces	Ajellomycetaceae	Onygenales	Eurotiomycetes		Ascomycota		68.7048	2.59983e-14	7/10000	True
GCA_049996255.1_ASM4999625v1	Arthoniomycetes sp. BF10	5	GCA_004761955.1_ASM476195v1	Elsinoe australis	Elsinoe	Elsinoaceae	Myriangiales	Dothideomycetes		Ascomycota		68.7048	8.59928e-15	7/10000	True
GCA_049996255.1_ASM4999625v1	Arthoniomycetes sp. BF10	6	GCA_004761985.1_ASM476198v1	Elsinoe australis	Elsinoe	Elsinoaceae	Myriangiales	Dothideomycetes		Ascomycota		68.7048	8.56188e-15	7/10000	True
GCA_049996255.1_ASM4999625v1	Arthoniomycetes sp. BF10	7	GCA_005382375.1_ASM538237v1	Elsinoe australis	Elsinoe	Elsinoaceae	Myriangiales	Dothideomycetes		Ascomycota		68.7048	9.01243e-15	7/10000	True
GCA_049996255.1_ASM4999625v1	Arthoniomycetes sp. BF10	8	GCA_005382395.1_ASM538239v1	Elsinoe australis	Elsinoe	Elsinoaceae	Myriangiales	Dothideomycetes		Ascomycota		68.7048	9.0159e-15	7/10000	True
GCA_049996255.1_ASM4999625v1	Arthoniomycetes sp. BF10	9	GCA_005382405.1_ASM538240v1	Elsinoe australis	Elsinoe	Elsinoaceae	Myriangiales	Dothideomycetes		Ascomycota		68.7048	9.04356e-15	7/10000	True
GCA_049996255.1_ASM4999625v1	Arthoniomycetes sp. BF10	10	GCA_005382415.1_ASM538241v1	Elsinoe australis	Elsinoe	Elsinoaceae	Myriangiales	Dothideomycetes		Ascomycota		68.7048	8.96258e-15	7/10000	True
GCA_029297955.1_ASM2929795v1	Ascomycota sp.	1	GCA_964257155.1_public_SRR11456918_metabat2_merged.0	Peltigera dolichorrhiza	Peltigera	Peltigeraceae	Peltigerales	Lecanoromycetes		Ascomycota		94.9255	0	2081/10000	True
GCA_029297955.1_ASM2929795v1	Ascomycota sp.	2	GCA_022814155.1_ASM2281415v1	Peltigera leucophlebia	Peltigera	Peltigeraceae	Peltigerales	Lecanoromycetes		Ascomycota		86.5837	0	308/10000	True
GCA_029297955.1_ASM2929795v1	Ascomycota sp.	3	GCA_964257115.1_public_SRR11456915_metabat2_merged.0	Peltigera aphthosa	Peltigera	Peltigeraceae	Peltigerales	Lecanoromycetes		Ascomycota		86.0593	0	275/10000	True
GCA_029297955.1_ASM2929795v1	Ascomycota sp.	4	GCA_964256585.1_public_SRR11456917_metabat2_merged.0	Peltigera phyllidiosa	Peltigera	Peltigeraceae	Peltigerales	Lecanoromycetes		Ascomycota		83.0069	0	143/10000	True
GCA_029297955.1_ASM2929795v1	Ascomycota sp.	5	GCA_964256605.1_public_SRR11456921_metabat2_merged.0	Peltigera evansiana	Peltigera	Peltigeraceae	Peltigerales	Lecanoromycetes		Ascomycota		82.7365	0	135/10000	True
GCA_029297955.1_ASM2929795v1	Ascomycota sp.	6	GCA_964255975.1_public_SRR11456914_concoct_merged.0	Peltigera extenuata	Peltigera	Peltigeraceae	Peltigerales	Lecanoromycetes		Ascomycota		82.5229	0	129/10000	True
GCA_029297955.1_ASM2929795v1	Ascomycota sp.	7	GCA_964256015.1_public_SRR11456923_metabat2_merged.0	Peltigera hydrothyria	Peltigera	Peltigeraceae	Peltigerales	Lecanoromycetes		Ascomycota		81.7301	1.92532e-319	109/10000	True
GCA_029297955.1_ASM2929795v1	Ascomycota sp.	8	GCA_027248425.1_ASM2724842v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		76.4892	6.33434e-93	36/10000	True
GCA_029297955.1_ASM2929795v1	Ascomycota sp.	9	GCA_037055185.1_ASM3705518v1	Capillidium rhysosporum	Capillidium	Capillidiaceae	Entomophthorales	Entomophthoromycetes		Entomophthoromycota		76.3555	5.38379e-91	35/10000	True
GCA_029297955.1_ASM2929795v1	Ascomycota sp.	10	GCA_027248605.1_ASM2724860v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		75.9302	6.0456e-82	32/10000	True
GCA_029295915.1_ASM2929591v1	Ascomycota sp.	1	GCA_022661205.1_E_lata_WV-1	Eutypa lata	Eutypa	Diatrypaceae	Xylariales	Sordariomycetes		Ascomycota		98.9177	0	6621/10000	True
GCA_029295915.1_ASM2929591v1	Ascomycota sp.	2	GCA_022661675.1_E_lata_L002	Eutypa lata	Eutypa	Diatrypaceae	Xylariales	Sordariomycetes		Ascomycota		98.9134	0	6611/10000	True
GCA_029295915.1_ASM2929591v1	Ascomycota sp.	3	GCA_022661665.1_E_lata_L003	Eutypa lata	Eutypa	Diatrypaceae	Xylariales	Sordariomycetes		Ascomycota		98.9112	0	6606/10000	True
GCA_029295915.1_ASM2929591v1	Ascomycota sp.	4	GCA_022661355.1_E_lata_WB066	Eutypa lata	Eutypa	Diatrypaceae	Xylariales	Sordariomycetes		Ascomycota		98.9091	0	6601/10000	True
GCA_029295915.1_ASM2929591v1	Ascomycota sp.	5	GCA_022661615.1_E_lata_M302	Eutypa lata	Eutypa	Diatrypaceae	Xylariales	Sordariomycetes		Ascomycota		98.9056	0	6593/10000	True
GCA_029295915.1_ASM2929591v1	Ascomycota sp.	6	GCA_022661345.1_E_lata_WB115	Eutypa lata	Eutypa	Diatrypaceae	Xylariales	Sordariomycetes		Ascomycota		98.9034	0	6588/10000	True
GCA_029295915.1_ASM2929591v1	Ascomycota sp.	7	GCA_022661475.1_E_lata_OR019	Eutypa lata	Eutypa	Diatrypaceae	Xylariales	Sordariomycetes		Ascomycota		98.9025	0	6586/10000	True
GCA_029295915.1_ASM2929591v1	Ascomycota sp.	8	GCA_022661605.1_E_lata_MA002	Eutypa lata	Eutypa	Diatrypaceae	Xylariales	Sordariomycetes		Ascomycota		98.9017	0	6584/10000	True
GCA_029295915.1_ASM2929591v1	Ascomycota sp.	9	GCA_022661835.1_E_lata_B001	Eutypa lata	Eutypa	Diatrypaceae	Xylariales	Sordariomycetes		Ascomycota		98.9012	0	6583/10000	True
GCA_029295915.1_ASM2929591v1	Ascomycota sp.	10	GCA_022661735.1_E_lata_C002	Eutypa lata	Eutypa	Diatrypaceae	Xylariales	Sordariomycetes		Ascomycota		98.8973	0	6574/10000	True
GCA_029294875.1_ASM2929487v1	Ascomycota sp.	1	GCA_001006365.1_UCDDA912v1.0	Diaporthe ampelina	Diaporthe	Diaporthaceae	Diaporthales	Sordariomycetes		Ascomycota		99.2422	0	7435/10000	True
GCA_029294875.1_ASM2929487v1	Ascomycota sp.	2	GCA_014872985.1_ASM1487298v1	Diaporthe citri	Diaporthe	Diaporthaceae	Diaporthales	Sordariomycetes		Ascomycota		86.6433	0	312/10000	True
GCA_029294875.1_ASM2929487v1	Ascomycota sp.	3	GCA_014873005.1_ASM1487300v1	Diaporthe citri	Diaporthe	Diaporthaceae	Diaporthales	Sordariomycetes		Ascomycota		86.5080	0	303/10000	True
